derep File CorvsMaximumcluster CorvsTotal CorvsNumberOfClusters NumberOfClusters DetectedReqGenus
corrected_merged ./testing_clustering_corrected_mergd/r100/contigs_250_woident_swarmD1_unoiseM1_swarmD2_blast_summary_genus.tsv 0.8624063569750374 0.8748818985738409 0.7468733113967249 283 8
corrected_merged ./testing_clustering_corrected_mergd/r5/contigs_250_woident_clusterP98_swarmD2_unoiseM1_blast_summary_genus.tsv 0.8730911307895466 0.8748666943108678 0.7211640370814434 281 8
corrected_merged ./testing_clustering_corrected_mergd/r95/contigs_250_woident_swarmD1_swarmD1_unoiseM1_blast_summary_genus.tsv 0.8659960252424305 0.8748827752416104 0.7516718386947735 309 8
corrected_merged ./testing_clustering_corrected_mergd/r221/contigs_250_woident_minsize2_swarmD1_unoiseM1_blast_summary_genus.tsv 0.8641673513123258 0.8725963193920406 0.7572175224439456 101 8
corrected_merged ./testing_clustering_corrected_mergd/r188/contigs_250_woident_unoiseM2_unoiseM2_clusterP99_blast_summary_genus.tsv 0.8604690675557596 0.8726250674185162 0.6946417720573458 99 8
corrected_merged ./testing_clustering_corrected_mergd/r174/contigs_250_woident_unoiseM2_swarmD2_swarmD1_blast_summary_genus.tsv 0.8604558474060797 0.8726234589572135 0.6813959176933617 91 8
corrected_merged ./testing_clustering_corrected_mergd/r146/contigs_250_woident_unoiseM1_unoiseM2_clusterP99_blast_summary_genus.tsv 0.8622666543519828 0.8744450551076481 0.6864933307061906 100 8
corrected_merged ./testing_clustering_corrected_mergd/r142/contigs_250_woident_unoiseM1_unoiseM1_swarmD2_blast_summary_genus.tsv 0.8623025330648679 0.8749217394033361 0.753280618969872 290 8
corrected_merged ./testing_clustering_corrected_mergd/r24/contigs_250_woident_clusterP98_unoiseM2_swarmD1_blast_summary_genus.tsv 0.8730204428783197 0.8746899647447787 0.5556288162309353 122 8
corrected_merged ./testing_clustering_corrected_mergd/r198/contigs_250_woident_unoiseM2_unoiseM4_swarmD1_blast_summary_genus.tsv 0.8243008222616889 0.8344968446174483 0.7309174823351803 71 8
corrected_merged ./testing_clustering_corrected_mergd/r128/contigs_250_woident_unoiseM1_swarmD2_clusterP99_blast_summary_genus.tsv 0.8622789799832756 0.8749193725364517 0.758348440524265 304 8
corrected_merged ./testing_clustering_corrected_mergd/r117/contigs_250_woident_swarmD1_unoiseM8_swarmD1_blast_summary_genus.tsv 0.865983204474661 0.8745666338130687 0.8242146074034625 71 8
corrected_merged ./testing_clustering_corrected_mergd/r63/contigs_250_woident_clusterP99_unoiseM2_swarmD1_blast_summary_genus.tsv 0.8241511256280337 0.8365596170738446 0.7435280813230517 135 8
corrected_merged ./testing_clustering_corrected_mergd/r148/contigs_250_woident_unoiseM1_unoiseM2_swarmD2_blast_summary_genus.tsv 0.8622666543519829 0.8744450551076481 0.6533693844205357 89 8
corrected_merged ./testing_clustering_corrected_mergd/r275/contigs_250_woident_minsize4_unoiseM2_unoiseM1_blast_summary_genus.tsv 0.5551855638073935 0.856116925378429 0.8345388393115292 96 8
corrected_merged ./testing_clustering_corrected_mergd/r133/contigs_250_woident_unoiseM1_swarmD1_clusterP98_blast_summary_genus.tsv 0.8743533789055111 0.8749025314436735 0.7618581895599473 259 8
corrected_merged ./testing_clustering_corrected_mergd/r39/contigs_250_woident_clusterP98_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8725338114347861 0.8742229202278738 0.7260791439765254 48 8
corrected_merged ./testing_clustering_corrected_mergd/r130/contigs_250_woident_unoiseM1_swarmD2_swarmD2_blast_summary_genus.tsv 0.8622789799832756 0.8749193725364517 0.758348440524265 304 8
corrected_merged ./testing_clustering_corrected_mergd/r78/contigs_250_woident_clusterP99_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8231632242565724 0.8349785699417921 0.7833370150455392 68 8
corrected_merged ./testing_clustering_corrected_mergd/r48/contigs_250_woident_clusterP99_swarmD2_swarmD1_blast_summary_genus.tsv 0.8469280013969067 0.8744465063512966 0.9397332561475493 2088 8
corrected_merged ./testing_clustering_corrected_mergd/r154/contigs_250_woident_unoiseM1_unoiseM4_swarmD2_blast_summary_genus.tsv 0.8622707315400976 0.8740707592088419 0.6197850022543913 60 8
corrected_merged ./testing_clustering_corrected_mergd/r44/contigs_250_woident_clusterP99_swarmD2_clusterP99_blast_summary_genus.tsv 0.8469280013969067 0.8744460271125375 0.9392679026143663 2090 8
corrected_merged ./testing_clustering_corrected_mergd/r152/contigs_250_woident_unoiseM1_unoiseM4_clusterP99_blast_summary_genus.tsv 0.8622707315400975 0.874070759208842 0.6322997208127018 64 8
corrected_merged ./testing_clustering_corrected_mergd/r17/contigs_250_woident_clusterP98_unoiseM1_unoiseM1_blast_summary_genus.tsv 0.8730911307895466 0.8748666943108678 0.7211640370814434 281 8
corrected_merged ./testing_clustering_corrected_mergd/r84/contigs_250_woident_clusterP99_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8498364123337049 0.8708909667583301 0.787193044047343 41 8
corrected_merged ./testing_clustering_corrected_mergd/r99/contigs_250_woident_swarmD1_unoiseM1_swarmD1_blast_summary_genus.tsv 0.8659960252424305 0.8748827752416104 0.7516718386947735 309 8
corrected_merged ./testing_clustering_corrected_mergd/r234/contigs_250_woident_minsize2_unoiseM2_swarmD1_blast_summary_genus.tsv 0.8642508819503598 0.8726234589572135 0.7225916505222336 108 8
corrected_merged ./testing_clustering_corrected_mergd/r8/contigs_250_woident_clusterP98_swarmD1_clusterP99_blast_summary_genus.tsv 0.8723938323810875 0.8748605176457429 0.8126502350879977 530 8
corrected_merged ./testing_clustering_corrected_mergd/r201/contigs_250_woident_unoiseM2_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8642606483465953 0.8720888128163475 0.7043212256799347 46 8
corrected_merged ./testing_clustering_corrected_mergd/r97/contigs_250_woident_swarmD1_unoiseM1_clusterP98_blast_summary_genus.tsv 0.8743793379282561 0.8748678614396727 0.7393063712670602 237 8
corrected_merged ./testing_clustering_corrected_mergd/r132/contigs_250_woident_unoiseM1_swarmD2_swarmD1_blast_summary_genus.tsv 0.8365657872418377 0.8369514696486154 0.7572433624673114 302 8
corrected_merged ./testing_clustering_corrected_mergd/r248/contigs_250_woident_minsize2_unoiseM20_clusterP99_blast_summary_genus.tsv 0.8477287574737826 0.8585857098096328 0.31527637456196866 26 8
corrected_merged ./testing_clustering_corrected_mergd/r59/contigs_250_woident_clusterP99_unoiseM1_unoiseM1_blast_summary_genus.tsv 0.8242496100968584 0.8369298717802375 0.7741639094399675 345 8
corrected_merged ./testing_clustering_corrected_mergd/r222/contigs_250_woident_minsize2_swarmD1_swarmD1_blast_summary_genus.tsv 0.8231634637730364 0.8356311517254268 0.8927046107806943 468 8
corrected_merged ./testing_clustering_corrected_mergd/r61/contigs_250_woident_clusterP99_unoiseM2_clusterP98_blast_summary_genus.tsv 0.8123648765821846 0.8126145351781151 0.5127484996993047 86 8
corrected_merged ./testing_clustering_corrected_mergd/r36/contigs_250_woident_clusterP98_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8728000056405409 0.8743576383326235 0.6862528897631709 67 8
corrected_merged ./testing_clustering_corrected_mergd/r292/contigs_250_woident_minsize4_unoiseM20_swarmD2_blast_summary_genus.tsv 0.8477287574737826 0.8585857098096328 0.3152763745619688 26 8
corrected_merged ./testing_clustering_corrected_mergd/r155/contigs_250_woident_unoiseM1_unoiseM4_unoiseM1_blast_summary_genus.tsv 0.5559670735911255 0.8609870641498769 0.823959735628195 96 8
corrected_merged ./testing_clustering_corrected_mergd/r247/contigs_250_woident_minsize2_unoiseM20_clusterP98_blast_summary_genus.tsv 0.8551536557824834 0.8545216067134724 0.38220022350429433 21 7
corrected_merged ./testing_clustering_corrected_mergd/r126/contigs_250_woident_swarmD1_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8652709341512383 0.8732872541947078 0.6824984854721573 41 8
corrected_merged ./testing_clustering_corrected_mergd/r43/contigs_250_woident_clusterP99_swarmD2_clusterP98_blast_summary_genus.tsv 0.8732325398901274 0.8748867775845314 0.7946563350209271 478 8
corrected_merged ./testing_clustering_corrected_mergd/r94/contigs_250_woident_swarmD1_swarmD1_swarmD2_blast_summary_genus.tsv 0.8587529941014941 0.8746863996125562 0.8621544419533479 750 8
corrected_merged ./testing_clustering_corrected_mergd/r70/contigs_250_woident_clusterP99_unoiseM4_swarmD2_blast_summary_genus.tsv 0.8516573394795386 0.8736394595402774 0.7418327329628103 97 8
corrected_merged ./testing_clustering_corrected_mergd/r162/contigs_250_woident_unoiseM1_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8659309723344147 0.8739207359383222 0.6800054482306858 47 8
corrected_merged ./testing_clustering_corrected_mergd/r194/contigs_250_woident_unoiseM2_unoiseM4_clusterP99_blast_summary_genus.tsv 0.8604690675557596 0.8722411294915624 0.6613856667197042 64 8
corrected_merged ./testing_clustering_corrected_mergd/r176/contigs_250_woident_unoiseM2_swarmD1_clusterP99_blast_summary_genus.tsv 0.8604558474060797 0.8726234589572135 0.6702873618221711 94 8
corrected_merged ./testing_clustering_corrected_mergd/r237/contigs_250_woident_minsize2_unoiseM4_swarmD1_blast_summary_genus.tsv 0.8616090144833225 0.8693270711689622 0.710287058371006 75 8
corrected_merged ./testing_clustering_corrected_mergd/r266/contigs_250_woident_minsize4_unoiseM1_clusterP99_blast_summary_genus.tsv 0.8575501320947808 0.8693270711689621 0.6376982203911836 67 8
corrected_merged ./testing_clustering_corrected_mergd/r254/contigs_250_woident_minsize4_swarmD2_clusterP99_blast_summary_genus.tsv 0.8282566966050249 0.8280760747745943 0.7129475651297141 84 8
corrected_merged ./testing_clustering_corrected_mergd/r76/contigs_250_woident_clusterP99_unoiseM8_swarmD2_blast_summary_genus.tsv 0.8510702129222804 0.8727048858382473 0.7912587126534067 69 8
corrected_merged ./testing_clustering_corrected_mergd/r207/contigs_250_woident_unoiseM2_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8642508819503598 0.871913412745978 0.3602091896494548 29 8
corrected_merged ./testing_clustering_corrected_mergd/r110/contigs_250_woident_swarmD1_unoiseM4_clusterP99_blast_summary_genus.tsv 0.8624279433434079 0.8747239254570441 0.6646063455236064 80 8
corrected_merged ./testing_clustering_corrected_mergd/r263/contigs_250_woident_minsize4_swarmD1_unoiseM1_blast_summary_genus.tsv 0.8221256635640095 0.831950563888484 0.7801568992097646 68 8
corrected_merged ./testing_clustering_corrected_mergd/r243/contigs_250_woident_minsize2_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8602436832541323 0.8670367852270477 0.6800054482306858 47 8
corrected_merged ./testing_clustering_corrected_mergd/r280/contigs_250_woident_minsize4_unoiseM4_swarmD2_blast_summary_genus.tsv 0.8575501320947808 0.8693270711689622 0.6370511869346253 64 8
corrected_merged ./testing_clustering_corrected_mergd/r73/contigs_250_woident_clusterP99_unoiseM8_clusterP98_blast_summary_genus.tsv 0.8718325762548189 0.8727048858382473 0.6571737456978898 51 8
corrected_merged ./testing_clustering_corrected_mergd/r208/contigs_250_woident_unoiseM2_unoiseM20_swarmD2_blast_summary_genus.tsv 0.8604558474060797 0.871913412745978 0.3152763745619688 26 8
corrected_merged ./testing_clustering_corrected_mergd/r215/contigs_250_woident_minsize2_swarmD2_unoiseM1_blast_summary_genus.tsv 0.858754085092422 0.8703449222776123 0.7122437632399166 85 8
corrected_merged ./testing_clustering_corrected_mergd/r53/contigs_250_woident_clusterP99_swarmD1_unoiseM1_blast_summary_genus.tsv 0.8525109981900849 0.8749073727822868 0.7769712560448189 345 8
corrected_merged ./testing_clustering_corrected_mergd/r10/contigs_250_woident_clusterP98_swarmD1_swarmD2_blast_summary_genus.tsv 0.8723938323810875 0.8748605176457429 0.8126502350879977 530 8
corrected_merged ./testing_clustering_corrected_mergd/r58/contigs_250_woident_clusterP99_unoiseM1_swarmD2_blast_summary_genus.tsv 0.8525109981900849 0.8749073727822868 0.7756923979303709 346 8
corrected_merged ./testing_clustering_corrected_mergd/r29/contigs_250_woident_clusterP98_unoiseM4_unoiseM1_blast_summary_genus.tsv 0.8729628158409691 0.874593762133157 0.5972583151810968 92 8
corrected_merged ./testing_clustering_corrected_mergd/r164/contigs_250_woident_unoiseM1_unoiseM20_clusterP99_blast_summary_genus.tsv 0.8365657872418376 0.8359384353418258 0.37686871908960395 26 8
corrected_merged ./testing_clustering_corrected_mergd/r172/contigs_250_woident_unoiseM2_swarmD2_swarmD2_blast_summary_genus.tsv 0.8604558474060797 0.8726234589572135 0.6641539070483032 92 8
corrected_merged ./testing_clustering_corrected_mergd/r109/contigs_250_woident_swarmD1_unoiseM4_clusterP98_blast_summary_genus.tsv 0.8743870076247233 0.8747239254570441 0.5333123347475449 62 8
corrected_merged ./testing_clustering_corrected_mergd/r80/contigs_250_woident_clusterP99_unoiseM20_clusterP99_blast_summary_genus.tsv 0.8498364123337049 0.8708909667583301 0.787193044047343 41 8
corrected_merged ./testing_clustering_corrected_mergd/r137/contigs_250_woident_unoiseM1_swarmD1_unoiseM1_blast_summary_genus.tsv 0.8659107599389484 0.8749232025733183 0.7551675455995507 317 8
corrected_merged ./testing_clustering_corrected_mergd/r77/contigs_250_woident_clusterP99_unoiseM8_unoiseM1_blast_summary_genus.tsv 0.8510702129222804 0.8727048858382473 0.7912587126534067 69 8
corrected_merged ./testing_clustering_corrected_mergd/r259/contigs_250_woident_minsize4_swarmD1_clusterP98_blast_summary_genus.tsv 0.869505581479313 0.8693064144017603 0.6912468112107837 69 8
corrected_merged ./testing_clustering_corrected_mergd/r102/contigs_250_woident_swarmD1_unoiseM1_swarmD1_blast_summary_genus.tsv 0.8659960252424305 0.8748827752416104 0.7516718386947735 309 8
corrected_merged ./testing_clustering_corrected_mergd/r116/contigs_250_woident_swarmD1_unoiseM8_clusterP99_blast_summary_genus.tsv 0.8624266770837179 0.8745666338130687 0.7444751824265595 60 8
corrected_merged ./testing_clustering_corrected_mergd/r14/contigs_250_woident_clusterP98_unoiseM1_clusterP99_blast_summary_genus.tsv 0.8730911307895466 0.8748666943108678 0.7211640370814434 281 8
corrected_merged ./testing_clustering_corrected_mergd/r204/contigs_250_woident_unoiseM2_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8242916687873688 0.8343652721830699 0.6930339276678636 45 8
corrected_merged ./testing_clustering_corrected_mergd/r35/contigs_250_woident_clusterP98_unoiseM8_unoiseM1_blast_summary_genus.tsv 0.8728000056405409 0.8743576383326235 0.6862528897631709 67 8
corrected_merged ./testing_clustering_corrected_mergd/r22/contigs_250_woident_clusterP98_unoiseM2_swarmD2_blast_summary_genus.tsv 0.8730204428783197 0.8746947339566271 0.5771907195712526 121 8
corrected_merged ./testing_clustering_corrected_mergd/r69/contigs_250_woident_clusterP99_unoiseM4_swarmD1_blast_summary_genus.tsv 0.8516573394795386 0.8736394595402774 0.7418327329628103 97 8
corrected_merged ./testing_clustering_corrected_mergd/r120/contigs_250_woident_swarmD1_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8256337114146256 0.8366071102652566 0.8120781162067854 70 8
corrected_merged ./testing_clustering_corrected_mergd/r7/contigs_250_woident_clusterP98_swarmD1_clusterP98_blast_summary_genus.tsv 0.8723938323810875 0.8748574942479406 0.811109900116843 528 8
corrected_merged ./testing_clustering_corrected_mergd/r144/contigs_250_woident_unoiseM1_unoiseM1_swarmD1_blast_summary_genus.tsv 0.8659668983917874 0.8749239483105123 0.7507819886187597 324 8
corrected_merged ./testing_clustering_corrected_mergd/r206/contigs_250_woident_unoiseM2_unoiseM20_clusterP99_blast_summary_genus.tsv 0.8604558474060797 0.871913412745978 0.31527637456196866 26 8
corrected_merged ./testing_clustering_corrected_mergd/r245/contigs_250_woident_minsize2_unoiseM8_unoiseM1_blast_summary_genus.tsv 0.5505986195010558 0.8301703086874211 0.7935007787743454 56 8
corrected_merged ./testing_clustering_corrected_mergd/r193/contigs_250_woident_unoiseM2_unoiseM4_clusterP98_blast_summary_genus.tsv 0.8725280553728891 0.8722411294915624 0.5838485838916171 53 8
corrected_merged ./testing_clustering_corrected_mergd/r3/contigs_250_woident_clusterP98_swarmD2_swarmD1_blast_summary_genus.tsv 0.8723938323810875 0.8748590062315941 0.811109900116843 528 8
corrected_merged ./testing_clustering_corrected_mergd/r264/contigs_250_woident_minsize4_swarmD1_swarmD1_blast_summary_genus.tsv 0.8595458319686176 0.8690701433821052 0.922872351609789 389 8
corrected_merged ./testing_clustering_corrected_mergd/r38/contigs_250_woident_clusterP98_unoiseM20_clusterP99_blast_summary_genus.tsv 0.8725338114347861 0.8742229202278738 0.7260791439765254 48 8
corrected_merged ./testing_clustering_corrected_mergd/r12/contigs_250_woident_clusterP98_swarmD1_swarmD1_blast_summary_genus.tsv 0.8723938323810875 0.8748628999537322 0.8150808887282586 529 8
corrected_merged ./testing_clustering_corrected_mergd/r268/contigs_250_woident_minsize4_unoiseM1_swarmD2_blast_summary_genus.tsv 0.8575501320947808 0.8693270711689622 0.6370511869346253 64 8
corrected_merged ./testing_clustering_corrected_mergd/r41/contigs_250_woident_clusterP98_unoiseM20_unoiseM1_blast_summary_genus.tsv 0.8725338114347861 0.8742229202278738 0.7260791439765254 48 8
corrected_merged ./testing_clustering_corrected_mergd/r145/contigs_250_woident_unoiseM1_unoiseM2_clusterP98_blast_summary_genus.tsv 0.8702356190711783 0.8704144829958148 0.6365139353396766 74 7
corrected_merged ./testing_clustering_corrected_mergd/r118/contigs_250_woident_swarmD1_unoiseM8_swarmD2_blast_summary_genus.tsv 0.8624266770837179 0.8745666338130687 0.7146411760062091 59 8
corrected_merged ./testing_clustering_corrected_mergd/r258/contigs_250_woident_minsize4_swarmD2_swarmD1_blast_summary_genus.tsv 0.8568158246969758 0.8677521337766335 0.7157868254639524 90 8
corrected_merged ./testing_clustering_corrected_mergd/r250/contigs_250_woident_minsize2_unoiseM20_swarmD2_blast_summary_genus.tsv 0.8477287574737826 0.8585857098096328 0.3152763745619688 26 8
corrected_merged ./testing_clustering_corrected_mergd/r200/contigs_250_woident_unoiseM2_unoiseM8_clusterP99_blast_summary_genus.tsv 0.8604687403849052 0.8720888128163474 0.691449497007284 42 8
corrected_merged ./testing_clustering_corrected_mergd/r191/contigs_250_woident_unoiseM2_unoiseM2_unoiseM1_blast_summary_genus.tsv 0.5560640572480824 0.8593357945182569 0.7340853001759385 183 8
corrected_merged ./testing_clustering_corrected_mergd/r244/contigs_250_woident_minsize2_unoiseM8_swarmD2_blast_summary_genus.tsv 0.8305577510014835 0.830170308687421 0.6506502911434823 42 8
corrected_merged ./testing_clustering_corrected_mergd/r55/contigs_250_woident_clusterP99_unoiseM1_clusterP98_blast_summary_genus.tsv 0.8736862973511382 0.8748991169843643 0.7242082559291223 256 8
corrected_merged ./testing_clustering_corrected_mergd/r54/contigs_250_woident_clusterP99_swarmD1_swarmD1_blast_summary_genus.tsv 0.8469701234512695 0.8744460271125375 0.9395702595421114 2094 8
corrected_merged ./testing_clustering_corrected_mergd/r227/contigs_250_woident_minsize2_unoiseM1_unoiseM1_blast_summary_genus.tsv 0.5560640572480824 0.859325620202107 0.7414081843114964 184 8
corrected_merged ./testing_clustering_corrected_mergd/r228/contigs_250_woident_minsize2_unoiseM1_swarmD1_blast_summary_genus.tsv 0.8642508819503598 0.8726234589572135 0.7225916505222336 108 8
corrected_merged ./testing_clustering_corrected_mergd/r122/contigs_250_woident_swarmD1_unoiseM20_clusterP99_blast_summary_genus.tsv 0.861514131210428 0.8732872541947078 0.6627727187865209 36 8
corrected_merged ./testing_clustering_corrected_mergd/r64/contigs_250_woident_clusterP99_unoiseM2_swarmD2_blast_summary_genus.tsv 0.8523457821458953 0.8745162912933432 0.7488623987111004 136 8
corrected_merged ./testing_clustering_corrected_mergd/r103/contigs_250_woident_swarmD1_unoiseM2_clusterP98_blast_summary_genus.tsv 0.8743837992286242 0.874750164386671 0.49463602966767795 75 8
corrected_merged ./testing_clustering_corrected_mergd/r138/contigs_250_woident_unoiseM1_swarmD1_swarmD1_blast_summary_genus.tsv 0.8659309723344147 0.874920141420716 0.7554773430871876 340 8
corrected_merged ./testing_clustering_corrected_mergd/r265/contigs_250_woident_minsize4_unoiseM1_clusterP98_blast_summary_genus.tsv 0.8657305114469095 0.8655238668044781 0.5642103890126077 54 7
corrected_merged ./testing_clustering_corrected_mergd/r82/contigs_250_woident_clusterP99_unoiseM20_swarmD2_blast_summary_genus.tsv 0.8498364123337049 0.8708909667583301 0.787193044047343 41 8
corrected_merged ./testing_clustering_corrected_mergd/r71/contigs_250_woident_clusterP99_unoiseM4_unoiseM1_blast_summary_genus.tsv 0.8516573394795386 0.8736394595402774 0.7418327329628103 97 8
corrected_merged ./testing_clustering_corrected_mergd/r179/contigs_250_woident_unoiseM2_swarmD1_unoiseM1_blast_summary_genus.tsv 0.8642322030652775 0.8726250674185163 0.7438187735298125 102 8
corrected_merged ./testing_clustering_corrected_mergd/r180/contigs_250_woident_unoiseM2_swarmD1_swarmD1_blast_summary_genus.tsv 0.8642508819503598 0.8726234589572135 0.7225916505222336 108 8
corrected_merged ./testing_clustering_corrected_mergd/r196/contigs_250_woident_unoiseM2_unoiseM4_swarmD2_blast_summary_genus.tsv 0.8604690675557595 0.8722411294915624 0.6566337941517145 61 8
corrected_merged ./testing_clustering_corrected_mergd/r277/contigs_250_woident_minsize4_unoiseM4_clusterP98_blast_summary_genus.tsv 0.8695808833202864 0.8693270711689621 0.580692877259797 55 8
corrected_merged ./testing_clustering_corrected_mergd/r202/contigs_250_woident_unoiseM2_unoiseM8_swarmD2_blast_summary_genus.tsv 0.8604687403849052 0.8720888128163475 0.691449497007284 42 8
corrected_merged ./testing_clustering_corrected_mergd/r289/contigs_250_woident_minsize4_unoiseM20_clusterP98_blast_summary_genus.tsv 0.8591977741894323 0.8585857098096328 0.42580429897737165 22 8
corrected_merged ./testing_clustering_corrected_mergd/r158/contigs_250_woident_unoiseM1_unoiseM8_clusterP99_blast_summary_genus.tsv 0.8622789799832756 0.8739207359383223 0.6679367004143303 43 8
corrected_merged ./testing_clustering_corrected_mergd/r140/contigs_250_woident_unoiseM1_unoiseM1_clusterP99_blast_summary_genus.tsv 0.8623025330648679 0.8749112213840574 0.7614197257272679 342 8
corrected_merged ./testing_clustering_corrected_mergd/r31/contigs_250_woident_clusterP98_unoiseM8_clusterP98_blast_summary_genus.tsv 0.8728000056405409 0.8743576383326235 0.6862528897631709 67 8
corrected_merged ./testing_clustering_corrected_mergd/r171/contigs_250_woident_unoiseM2_swarmD2_swarmD1_blast_summary_genus.tsv 0.8604558474060797 0.8726234589572135 0.6813959176933617 91 8
corrected_merged ./testing_clustering_corrected_mergd/r75/contigs_250_woident_clusterP99_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8510702129222804 0.8727048858382473 0.7912587126534067 69 8
corrected_merged ./testing_clustering_corrected_mergd/r37/contigs_250_woident_clusterP98_unoiseM20_clusterP98_blast_summary_genus.tsv 0.8138054458640813 0.8165671508785257 0.7245818033545682 47 8
corrected_merged ./testing_clustering_corrected_mergd/r276/contigs_250_woident_minsize4_unoiseM2_swarmD1_blast_summary_genus.tsv 0.8616090144833225 0.8693270711689622 0.710287058371006 75 8
corrected_merged ./testing_clustering_corrected_mergd/r288/contigs_250_woident_minsize4_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8602436832541323 0.8670367852270477 0.6800054482306858 47 8
corrected_merged ./testing_clustering_corrected_mergd/r175/contigs_250_woident_unoiseM2_swarmD1_clusterP98_blast_summary_genus.tsv 0.8725119453149374 0.8726134722058305 0.5955711279962727 71 8
corrected_merged ./testing_clustering_corrected_mergd/r241/contigs_250_woident_minsize2_unoiseM8_clusterP98_blast_summary_genus.tsv 0.8635228081531549 0.8631335680972967 0.6431123136473029 36 7
corrected_merged ./testing_clustering_corrected_mergd/r23/contigs_250_woident_clusterP98_unoiseM2_unoiseM1_blast_summary_genus.tsv 0.8730204428783197 0.8746899647447787 0.5556288162309353 122 8
corrected_merged ./testing_clustering_corrected_mergd/r47/contigs_250_woident_clusterP99_swarmD2_unoiseM1_blast_summary_genus.tsv 0.8525109981900849 0.8749073727822868 0.7756923979303709 346 8
corrected_merged ./testing_clustering_corrected_mergd/r83/contigs_250_woident_clusterP99_unoiseM20_unoiseM1_blast_summary_genus.tsv 0.8498364123337049 0.8708909667583301 0.787193044047343 41 8
corrected_merged ./testing_clustering_corrected_mergd/r42/contigs_250_woident_clusterP98_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8725338114347861 0.8742229202278738 0.7260791439765254 48 8
corrected_merged ./testing_clustering_corrected_mergd/r57/contigs_250_woident_clusterP99_unoiseM1_swarmD1_blast_summary_genus.tsv 0.8525109981900849 0.8749073727822868 0.7769712560448189 345 8
corrected_merged ./testing_clustering_corrected_mergd/r52/contigs_250_woident_clusterP99_swarmD1_swarmD2_blast_summary_genus.tsv 0.8192215272260641 0.8371040154227574 0.9389875173330196 2086 8
corrected_merged ./testing_clustering_corrected_mergd/r68/contigs_250_woident_clusterP99_unoiseM4_clusterP99_blast_summary_genus.tsv 0.8516573394795386 0.8736394595402774 0.7418327329628103 97 8
corrected_merged ./testing_clustering_corrected_mergd/r274/contigs_250_woident_minsize4_unoiseM2_swarmD2_blast_summary_genus.tsv 0.8575501320947808 0.8693270711689622 0.6370511869346253 64 8
corrected_merged ./testing_clustering_corrected_mergd/r249/contigs_250_woident_minsize2_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8533052700319511 0.8585857098096328 0.3602091896494548 29 8
corrected_merged ./testing_clustering_corrected_mergd/r187/contigs_250_woident_unoiseM2_unoiseM2_clusterP98_blast_summary_genus.tsv 0.8725296380552118 0.8726150807749266 0.6428147482770487 74 8
corrected_merged ./testing_clustering_corrected_mergd/r284/contigs_250_woident_minsize4_unoiseM8_clusterP99_blast_summary_genus.tsv 0.8556624478077244 0.8670367852270476 0.6679367004143303 43 8
corrected_merged ./testing_clustering_corrected_mergd/r177/contigs_250_woident_unoiseM2_swarmD1_swarmD1_blast_summary_genus.tsv 0.8642508819503598 0.8726234589572135 0.7225916505222336 108 8
corrected_merged ./testing_clustering_corrected_mergd/r51/contigs_250_woident_clusterP99_swarmD1_swarmD1_blast_summary_genus.tsv 0.8192541330020613 0.8370957702198248 0.9385465607754204 2091 8
corrected_merged ./testing_clustering_corrected_mergd/r74/contigs_250_woident_clusterP99_unoiseM8_clusterP99_blast_summary_genus.tsv 0.8510702129222804 0.8727048858382473 0.7912587126534067 69 8
corrected_merged ./testing_clustering_corrected_mergd/r45/contigs_250_woident_clusterP99_swarmD2_swarmD1_blast_summary_genus.tsv 0.8469280013969067 0.8744440069489815 0.9390552509131359 2086 8
corrected_merged ./testing_clustering_corrected_mergd/r195/contigs_250_woident_unoiseM2_unoiseM4_swarmD1_blast_summary_genus.tsv 0.8642714953056186 0.8722411294915624 0.7393198719108826 72 8
corrected_merged ./testing_clustering_corrected_mergd/r192/contigs_250_woident_unoiseM2_unoiseM2_swarmD1_blast_summary_genus.tsv 0.8642714953056186 0.8726250674185163 0.7404973712013091 105 8
corrected_merged ./testing_clustering_corrected_mergd/r25/contigs_250_woident_clusterP98_unoiseM4_clusterP98_blast_summary_genus.tsv 0.8729628158409691 0.874593762133157 0.5972583151810968 92 8
corrected_merged ./testing_clustering_corrected_mergd/r27/contigs_250_woident_clusterP98_unoiseM4_swarmD1_blast_summary_genus.tsv 0.8729628158409691 0.874593762133157 0.5972583151810968 92 8
corrected_merged ./testing_clustering_corrected_mergd/r230/contigs_250_woident_minsize2_unoiseM2_clusterP99_blast_summary_genus.tsv 0.8347773155112269 0.83479086389242 0.6736020377778504 101 8
